Timestamp,RMS Velocity (mm/s),Crest Factor,FFT Velocity Highest Peak Amplitude (mm/s - RMS),FFT Velocity Highest Peak Frequency (Hz),FFT Velocity Band 0 Power (mm/s - RMS),FFT Velocity Band 1 Power (mm/s - RMS),FFT Velocity Band 2 Power (mm/s - RMS),FFT Velocity Band 3 Power (mm/s - RMS),FFT Velocity Band 4 Power (mm/s - RMS),FFT Velocity Band 5 Power (mm/s - RMS),FFT Velocity Band 6 Power (mm/s - RMS),FFT Velocity Band 7 Power (mm/s - RMS),Kurtosis,Peak Acceleration (m/s^2),Peak Velocity (mm/s),Peak-to-Peak Acceleration (m/s^2),RMS Acceleration (m/s^2)
2025-07-28T13:59:58,5.348146291866094,4.471767552081391,3.79,100.0,0.133,2.613,0.337,1.454,0.479,4.287,0.913,0.312,4.002523288647221,33.16117295387408,12.185523274941684,65.27061058580875,7.415674577816362
2025-07-28T14:59:58,4.954227930739296,6.526944404097793,3.31,100.0,0.153,0.419,2.57,1.241,1.331,3.728,0.76,0.317,5.32675436230982,44.01370211377636,12.878468647940853,74.98791067302227,6.743385478531633
2025-07-28T15:59:58,5.11972763181554,5.483881400790301,3.61,100.0,1.048,0.136,2.304,1.122,1.421,3.944,0.866,0.358,4.710815021877518,37.141642804052225,13.33250701142101,65.45178058743477,6.772874920070229
2025-07-28T16:59:58,4.809643282289258,5.666338581295324,3.3,100.0,0.688,0.139,2.416,1.063,0.92,3.763,0.884,0.364,5.1550147128249915,39.323358458398914,12.85515557803221,76.0255206823349,6.9398179960876245
2025-07-28T17:59:58,6.398988188389242,4.861508304330575,3.71,24.7,0.653,0.762,4.243,2.013,0.828,4.028,1.043,0.324,3.3389906175857624,35.270950306793864,18.80563964971835,62.38836055994034,7.255145543076603
2025-07-28T18:59:58,8.258367883674994,6.345641053369665,5.77,24.7,0.628,6.496,1.241,1.616,1.013,4.395,0.967,0.408,5.291574671069262,52.221459492129114,21.31803963347964,101.57049091160297,8.229501015409381
2025-07-28T19:59:58,8.199221960987423,5.906779135289203,5.97,24.7,0.62,6.759,0.807,1.277,0.934,3.997,0.833,0.392,4.308085954909353,45.31454797506093,20.352796710932992,79.59951071441174,7.6716171262161605
2025-07-28T20:59:58,6.212674744455823,4.42516890846436,3.83,24.7,0.293,0.787,4.212,1.864,0.838,3.77,1.007,0.338,3.060714282918951,31.41796390502552,17.652382769254526,59.12730053067207,7.0998338266659085
2025-07-28T22:00:00,7.352398001938429,8.435112356808277,4.55,24.7,0.4,0.902,4.993,1.832,0.893,4.598,1.176,0.485,8.025411731608552,93.93725524739096,20.09138117636285,173.52792155742645,11.136455719119246
2025-07-28T22:59:58,8.04710901035224,5.993272165497999,5.41,24.7,0.652,6.11,0.798,1.661,0.655,4.77,0.741,0.43,5.803871573808634,57.687222763841014,20.779463304823718,110.77722099423409,9.625330065257868
2025-07-28T23:59:58,7.839252163752833,5.127675199228767,6.6,24.7,0.658,7.358,0.498,1.306,0.617,2.01,0.518,0.344,3.62782317909214,31.89893759098292,17.44138197017002,60.67548054456711,6.220935677786438
2025-07-29T00:59:58,7.435873967868748,4.22871332364023,5.93,24.7,0.801,0.403,6.584,1.461,0.839,2.954,0.649,0.319,3.4557783263366013,23.677655368758778,16.00321632688824,46.791270419955254,5.599257636215498
2025-07-29T01:59:58,7.789279250690773,5.247907265023752,5.84,24.7,0.729,1.376,6.321,2.07,0.75,3.473,0.558,0.369,4.163364353260637,42.20837492960466,22.157824679447813,77.32665069401264,8.04289649150529
2025-07-29T02:59:58,7.598159557980618,5.2756880579469865,5.65,24.7,1.135,1.224,6.165,1.694,0.798,3.681,0.582,0.354,3.856531640089205,39.460645988927965,18.40274339226317,73.55502066016197,7.479715547147782
2025-07-29T03:59:58,6.410737923606736,4.444350197916591,3.66,24.7,0.746,0.804,4.013,2.341,0.273,4.192,0.584,0.329,3.275310961570845,34.194143627207566,17.495354039429294,58.94613052904606,7.6938454677214665
2025-07-29T04:59:58,7.476915100609539,6.882252701719606,5.76,24.7,0.521,1.408,6.272,1.727,0.821,3.218,0.566,0.352,5.438937709640013,48.1097907931172,20.1611115132893,92.00142082571983,6.990413296084935
2025-07-29T05:59:58,5.935462348915486,5.169363659069393,3.97,24.7,0.512,0.796,4.366,2.176,1.495,2.751,0.547,0.441,4.9213198928871975,34.4002223595259,12.941142120050616,65.8141205906868,6.654633844375101
2025-07-29T06:59:58,0.6331172501697376,3.8625927462521945,0.36,13.52,0.451,0.268,0.1,0.078,0.036,0.054,0.008,0.002,2.9035682126017734,0.3820643296009318,1.8294668292725151,0.7411500066518784,0.09891395616885629
2025-07-29T07:59:58,0.5312423106655353,3.7033409917866944,0.42,12.94,0.489,0.23,0.051,0.011,0.011,0.013,0.005,0.002,2.796169508141381,0.2276312715742582,1.4673632837340636,0.444690003991127,0.06146646287206634
2025-07-29T08:59:58,0.39598550409143596,3.615207725524012,0.24,12.94,0.292,0.172,0.077,0.009,0.008,0.011,0.005,0.002,2.7614393010285023,0.19070423022721014,1.1493404381808514,0.3623400032520294,0.05275055949919675
2025-07-29T09:59:58,0.46116449341549787,3.6007174207426984,0.3,12.94,0.316,0.224,0.089,0.016,0.008,0.012,0.005,0.002,2.9267034158731606,0.2033927069035902,1.3413046117559564,0.39528000354766846,0.05648671726692666
2025-07-29T10:59:58,0.6712161365027649,3.3364970496168955,0.46,12.94,0.516,0.386,0.057,0.013,0.006,0.014,0.005,0.002,2.70449075828531,0.24707502174876733,1.617522267463601,0.47763000428676605,0.07405222245802287
2025-07-29T11:59:58,0.6334100919789025,3.23839108652864,0.51,19.41,0.261,0.57,0.077,0.013,0.007,0.013,0.005,0.002,2.320836942193663,0.2614308714869872,1.5159024268648602,0.5105700045824051,0.08072862866208828
2025-07-29T12:59:58,0.41896661714071254,3.2133174954168777,0.32,19.41,0.163,0.375,0.124,0.011,0.006,0.012,0.005,0.002,2.438098993815188,0.19817613459114605,0.9807151118894364,0.37881000339984894,0.061673374907335696
2025-07-29T13:59:58,0.3403519632066658,3.5739157923847764,0.19,19.41,0.217,0.266,0.027,0.008,0.008,0.012,0.005,0.002,2.66960595146758,0.1866421305813775,0.8155076629109531,0.3623400032520294,0.052223427026196464
2025-07-29T14:59:58,0.24182566471431588,3.6604149512928204,0.18,12.94,0.215,0.099,0.112,0.013,0.009,0.011,0.005,0.002,2.9361810629304035,0.15703151508124494,0.6208919057242239,0.29646000266075134,0.04289992177684201
2025-07-29T15:59:58,0.987156388294732,3.1912547538989013,0.81,12.94,0.927,0.272,0.07,0.012,0.008,0.009,0.013,0.002,2.5249955977352134,0.33779226865671164,2.1285724909063686,0.6423300057649612,0.10584935854588715
2025-07-29T16:59:58,0.49540450613714787,3.512669018125614,0.41,12.94,0.448,0.183,0.06,0.011,0.007,0.01,0.026,0.002,2.5980161632735976,0.26681543208218905,1.2905508784685242,0.49410000443458557,0.07595803382140562
2025-07-29T17:59:58,0.6084227730248184,3.549640489514043,0.39,12.94,0.519,0.242,0.13,0.082,0.032,0.017,0.005,0.002,2.5324861916422052,0.2813803736191605,1.7034515082035606,0.5105700045824051,0.07927010480367896
2025-07-29T18:59:58,0.5423217902217602,3.7240894387743633,0.32,12.94,0.468,0.197,0.104,0.015,0.006,0.037,0.012,0.002,2.8119928612712646,0.295673674528694,1.7235646656213242,0.5764500051736832,0.07939489085579085
2025-07-29T19:59:58,0.5180913245024851,3.336331288229815,0.37,12.94,0.467,0.196,0.097,0.017,0.007,0.009,0.018,0.002,2.680516193236321,0.26423842034031014,1.351696475873461,0.5270400047302246,0.07920029442894723
2025-07-29T20:59:58,0.488762395659772,3.8168207691960028,0.35,12.94,0.422,0.171,0.036,0.009,0.007,0.01,0.014,0.002,2.75118756838985,0.2922174049664237,1.4079381924097178,0.5270400047302246,0.07656042099875128
2025-07-29T21:59:58,0.440720543456425,3.4505842322310984,0.31,12.94,0.412,0.158,0.093,0.013,0.007,0.011,0.011,0.002,2.7267006187776097,0.25126936748953693,1.1581120866699348,0.49410000443458557,0.07281936929476715
2025-07-29T22:59:58,0.48447406363924206,3.465290534268205,0.41,12.94,0.487,0.137,0.04,0.014,0.006,0.01,0.016,0.002,2.6277111892885374,0.2573240941063786,1.0934379880735963,0.49410000443458557,0.07425758145289826
2025-07-29T23:59:58,0.3378752720479109,3.0980552729250785,0.24,12.94,0.315,0.064,0.077,0.013,0.007,0.04,0.01,0.002,2.4801776751446254,0.21012832219841787,0.8603600022530546,0.411750003695488,0.06782587903927932
2025-07-30T00:59:58,0.5955273864220849,3.273551266524036,0.43,12.94,0.592,0.186,0.07,0.013,0.007,0.016,0.016,0.002,2.6315293029595153,0.2692065844473998,1.5988029435641544,0.5270400047302246,0.0822368622114943
2025-07-30T01:59:58,0.4020814355172318,3.409044959840543,0.34,12.94,0.399,0.15,0.042,0.011,0.006,0.009,0.01,0.002,2.6666640141135853,0.2493660959880799,0.9754217702494506,0.47763000428676605,0.07314837408297013
2025-07-30T02:59:58,0.419287988995562,3.351909474221662,0.29,12.94,0.363,0.192,0.043,0.014,0.007,0.013,0.005,0.005,2.6533443056558847,0.24734487526681428,1.2081351095192754,0.49410000443458557,0.07379223012108631
2025-07-30T03:59:58,0.4430550452848033,3.5133836027080787,0.24,12.94,0.327,0.214,0.049,0.01,0.007,0.011,0.005,0.003,2.6050888156240637,0.26787161373229335,1.1069012184150915,0.5105700045824051,0.07624320143289243
2025-07-30T04:59:58,0.3613072152862531,3.9733929477148333,0.26,12.94,0.325,0.136,0.082,0.012,0.009,0.011,0.005,0.003,2.6423581038263557,0.27888199469048736,0.9342463397592644,0.5270400047302246,0.07018736841793541
2025-07-30T05:59:58,0.6110552838230461,3.111140303154063,0.38,26.47,0.106,0.442,0.43,0.01,0.006,0.01,0.005,0.002,2.493170541714358,0.3099044266095411,1.3876431319453006,0.5929200053215027,0.0996112024569773
2025-07-30T06:59:58,0.22055913018212597,4.04111710439102,0.15,14.7,0.223,0.062,0.034,0.008,0.006,0.009,0.005,0.002,3.0426395270619215,0.16029298971989192,0.6199882924880579,0.31293000280857086,0.039665514653292246
2025-07-30T07:59:58,0.05272611062663407,3.4415365506674824,0.02,9.41,0.037,0.027,0.018,0.008,0.007,0.008,0.005,0.002,2.3357333554252837,0.18783591965459184,0.17287959049636192,0.3458700031042099,0.05457908608239574
2025-07-30T08:59:58,0.0607256439267678,3.31862529086701,0.02,24.7,0.032,0.021,0.029,0.009,0.006,0.009,0.005,0.003,2.237836854830647,0.19402646658515246,0.20604756681149397,0.3623400032520294,0.05846591572694907
2025-07-30T09:59:58,0.04928773537238967,3.232330457112508,0.02,10.0,0.041,0.022,0.018,0.009,0.007,0.012,0.006,0.007,2.26505733108865,0.19263430836953274,0.19020377984607825,0.3623400032520294,0.05959610594444481
2025-07-30T10:59:58,0.05493036111989974,3.1912497201454695,0.02,24.7,0.036,0.033,0.032,0.01,0.007,0.009,0.012,0.002,2.229063963098157,0.18832558762773666,0.21447144817477926,0.3458700031042099,0.05901311528173109
2025-07-30T11:59:58,0.2490271701765676,3.4867831000267944,0.08,16.47,0.181,0.079,0.13,0.089,0.019,0.012,0.005,0.002,2.2434574690661355,0.20895597843789598,0.8573106463616486,0.37881000339984894,0.05992801170691984
2025-07-30T12:59:58,0.09289763327323174,3.1172354926890744,0.04,13.52,0.057,0.031,0.022,0.008,0.007,0.01,0.019,0.002,2.2849748932900393,0.18424204266921151,0.2674861603991268,0.3623400032520294,0.059104306717063466
2025-07-30T13:59:58,0.28478682749058115,3.3031717308315116,0.1,11.76,0.238,0.124,0.171,0.037,0.011,0.01,0.005,0.002,2.304505969383601,0.19377984548918903,0.9710960445952151,0.37881000339984894,0.058664780786437824
2025-07-30T14:59:58,0.11946991967780801,3.7439897540950637,0.03,10.58,0.057,0.04,0.037,0.03,0.024,0.06,0.006,0.002,2.254088626826358,0.22557788288395386,0.49233123803853346,0.411750003695488,0.060250667790215914
2025-07-30T15:59:58,0.3433294017421242,3.32680445144399,0.14,15.88,0.294,0.202,0.132,0.03,0.011,0.012,0.005,0.002,2.3182188186390564,0.19440712088544387,0.9666998481437863,0.3623400032520294,0.05843659395161084
2025-07-30T16:59:58,0.0850178184758106,3.1790042746970255,0.03,24.7,0.045,0.041,0.043,0.013,0.009,0.025,0.022,0.002,2.207850075837939,0.19019669116015495,0.2748971816715298,0.3623400032520294,0.05982901396956492
2025-07-30T17:59:58,0.067567989918804,3.729385581102931,0.03,20.0,0.05,0.042,0.023,0.009,0.006,0.009,0.016,0.002,2.299821136398023,0.2230294648923316,0.198547964961337,0.39528000354766846,0.05980327323150446
2025-07-30T18:59:58,0.1647846600449333,3.5390441275634297,0.07,15.29,0.104,0.086,0.078,0.012,0.012,0.012,0.025,0.002,2.3688546345650225,0.22183567581911726,0.4448204428372315,0.411750003695488,0.06268237066935
2025-07-30T19:59:58,0.18780306654471038,3.1103541685844225,0.09,14.7,0.157,0.071,0.059,0.016,0.023,0.07,0.006,0.002,2.4370610370204333,0.19874979670566972,0.5601846111080069,0.39528000354766846,0.0638994101421332
2025-07-30T20:59:58,0.2919969055869195,3.1653564281952487,0.14,15.29,0.198,0.141,0.023,0.014,0.01,0.048,0.005,0.002,2.508076167123624,0.2111541229888745,0.8647145671823381,0.411750003695488,0.06670785037287746
2025-07-30T21:59:58,0.2943312413653614,3.948117987525147,0.18,18.23,0.163,0.231,0.141,0.012,0.011,0.022,0.025,0.002,2.562428560638134,0.2759404126328364,0.8845159043196765,0.5105700045824051,0.06989163279940576
2025-07-30T22:59:58,0.538407086375898,3.389797475022476,0.4,12.94,0.477,0.146,0.108,0.015,0.027,0.073,0.005,0.002,2.5620918496372735,0.26402932854155853,1.4898915059402398,0.49410000443458557,0.07788941094181677
2025-07-30T23:59:58,0.457010453248805,3.670059179781938,0.37,12.94,0.407,0.087,0.076,0.044,0.06,0.061,0.006,0.002,2.6038351280804948,0.2643492211225546,1.2530206795180476,0.49410000443458557,0.07202859904244413
2025-07-31T00:59:58,0.4918750839976796,3.6949039467369458,0.41,12.94,0.498,0.11,0.057,0.011,0.01,0.047,0.006,0.002,2.6070748498448726,0.272476994633002,1.3324337899672207,0.47763000428676605,0.07374399945460901
2025-07-31T01:59:58,0.5148260570572454,3.0908451098547904,0.45,12.94,0.473,0.103,0.089,0.013,0.007,0.009,0.015,0.002,2.5728592708283533,0.23407201381956433,1.0748599716154905,0.46116000413894653,0.07573074854940277
2025-07-31T02:59:58,0.515588432396533,3.2924394852339183,0.46,12.94,0.516,0.129,0.091,0.013,0.007,0.01,0.01,0.002,2.6592202840338874,0.2537748948557742,1.238196981079613,0.47763000428676605,0.07707807417385053
2025-07-31T03:59:58,0.37741460228735535,3.263177624292827,0.29,12.94,0.336,0.085,0.104,0.012,0.007,0.01,0.005,0.006,2.5470070557506226,0.22806017782810764,0.8577093623081548,0.444690003991127,0.06988898677482543
2025-07-31T04:59:58,0.45421142020721367,3.142919996295607,0.39,12.94,0.448,0.079,0.085,0.016,0.007,0.009,0.005,0.004,2.5437719681568955,0.22882148642869046,1.0785667361963884,0.444690003991127,0.07280538056914913
2025-07-31T05:59:58,0.49100596840070043,3.4923384578264836,0.42,12.94,0.465,0.112,0.085,0.013,0.007,0.01,0.005,0.004,2.6379351254172256,0.25938641834363807,1.235407758108231,0.47763000428676605,0.07427298971047372
2025-07-31T06:59:58,0.21805029037507093,3.6017996181394962,0.13,13.52,0.204,0.118,0.075,0.011,0.006,0.009,0.005,0.002,2.6305856044306455,0.21516618357175807,0.6074176633581055,0.411750003695488,0.059738521401393734
2025-07-31T07:59:58,0.293798342283461,3.655026208668497,0.19,12.94,0.23,0.097,0.109,0.01,0.009,0.009,0.006,0.002,2.591457096686559,0.24176194552920707,0.7095456693266728,0.46116000413894653,0.06614506483040498
2025-07-31T08:59:58,0.23451864639656872,3.3004862816030203,0.12,24.7,0.151,0.134,0.144,0.009,0.007,0.011,0.005,0.004,2.537116156876802,0.2207866426065771,0.5900014162058845,0.4282200038433075,0.06689518566922895
2025-07-31T09:59:58,0.2862596307981239,3.091890519560819,0.19,13.52,0.249,0.145,0.096,0.013,0.008,0.009,0.007,0.006,2.5320876290633114,0.20805170108603002,0.769759096925316,0.411750003695488,0.06728947864414755
2025-07-31T10:59:58,0.2242113534124781,3.3303790447527306,0.12,18.23,0.113,0.157,0.1,0.014,0.006,0.01,0.012,0.002,2.4842542610642258,0.2167584980391742,0.6912649134220874,0.411750003695488,0.06508523358045204
2025-07-31T11:59:58,0.24475026624295584,3.5301656967001165,0.1,8.82,0.18,0.14,0.12,0.01,0.006,0.01,0.012,0.002,2.5632225292173025,0.2374317794747185,0.6911014709291717,0.444690003991127,0.06725797026940179
2025-07-31T12:59:58,0.3910866417288573,3.3390885443417546,0.27,12.94,0.312,0.129,0.079,0.01,0.008,0.012,0.026,0.002,2.5964194260369853,0.23178808801781592,1.0500665655611359,0.444690003991127,0.06941657429557893
2025-07-31T13:59:58,0.3541703505757325,3.3129612146063137,0.21,12.94,0.289,0.076,0.106,0.012,0.008,0.011,0.013,0.002,2.5211261602343535,0.2272005782110177,0.8708200493006203,0.4282200038433075,0.06857930518755452
2025-07-31T14:59:58,0.5970508442057835,3.424593212048115,0.48,12.94,0.496,0.133,0.056,0.014,0.007,0.011,0.012,0.002,2.602822079545468,0.2753363696586651,1.3659041721760372,0.5105700045824051,0.08039973001464813
2025-07-31T15:59:58,0.40582371579662957,3.418311916524111,0.33,12.94,0.387,0.102,0.065,0.014,0.01,0.012,0.013,0.002,2.591404070835986,0.24211043186045977,1.0003613598624963,0.47763000428676605,0.07082748379107787
2025-07-31T16:59:58,0.5047350369551861,3.251283354646722,0.46,12.94,0.52,0.131,0.065,0.017,0.007,0.01,0.016,0.002,2.6107875973752033,0.24584191626895013,1.167077342505738,0.47763000428676605,0.07561380828822371
2025-07-31T17:59:58,0.47945045271155773,3.8810516761033695,0.4,12.94,0.426,0.107,0.063,0.014,0.007,0.011,0.021,0.002,2.6753558829202877,0.2875137330492079,1.3267121438451885,0.5105700045824051,0.07408139778697194
2025-07-31T18:59:58,0.5037972232692034,3.1202668371872027,0.44,12.94,0.498,0.124,0.112,0.012,0.007,0.028,0.021,0.002,2.570131246099112,0.2362129708700296,1.1405570424310705,0.46116000413894653,0.07570281107207044
2025-07-31T19:59:58,0.5580660512133298,3.333131503216191,0.47,12.94,0.57,0.132,0.1,0.086,0.044,0.047,0.005,0.002,2.5965899578583524,0.2518019260880667,1.4591527861992195,0.49410000443458557,0.07554515201248407
2025-07-31T20:59:58,0.7544963717549281,3.660911174867423,0.56,12.94,0.699,0.309,0.187,0.052,0.016,0.014,0.005,0.002,2.733343916361061,0.3277004619255119,1.7889887293146431,0.5764500051736832,0.08951336054674403
2025-07-31T21:59:58,0.669155446118076,3.15248766069519,0.6,12.94,0.675,0.166,0.056,0.014,0.007,0.011,0.005,0.004,2.569459611588163,0.2656252172277568,1.449895076699503,0.5270400047302246,0.08425892368732724
2025-07-31T22:59:58,0.6164133801993553,3.3032457341419827,0.54,12.94,0.583,0.193,0.042,0.01,0.009,0.01,0.005,0.006,2.6576472238295796,0.26651341059510336,1.3174421167762498,0.5270400047302246,0.08068228404579478
2025-07-31T23:59:58,0.5950005973997938,3.1671091739959487,0.52,12.94,0.563,0.096,0.055,0.015,0.008,0.01,0.009,0.002,2.585773819507042,0.25475423080206383,1.2430315630050024,0.49410000443458557,0.08043746420040199
2025-08-01T00:59:58,0.7008265720973635,3.204774166789975,0.58,12.94,0.606,0.11,0.072,0.013,0.007,0.011,0.012,0.002,2.520162026042572,0.27272897705713856,1.4188869318727295,0.5105700045824051,0.08510084107745862
2025-08-01T01:59:58,0.562584402682404,3.5710889848546756,0.51,12.94,0.555,0.094,0.116,0.016,0.007,0.013,0.027,0.002,2.6860181519909996,0.28121774666457594,1.22621281872873,0.5270400047302246,0.07874845680330197
2025-08-01T02:59:58,0.4504781816923496,3.7948030363590735,0.37,12.94,0.426,0.114,0.105,0.018,0.008,0.011,0.018,0.002,2.589096076484007,0.2791911646151372,0.9959738175166208,0.49410000443458557,0.0735719777654145
2025-08-01T03:59:58,0.5943467408758805,3.393044897558417,0.5,12.94,0.558,0.128,0.086,0.013,0.007,0.01,0.012,0.002,2.624708971310716,0.2730863989353465,1.250336144198952,0.5270400047302246,0.0804841689928286
2025-08-01T04:59:58,0.3482774557409882,3.5257350731852988,0.25,12.94,0.297,0.168,0.083,0.012,0.006,0.011,0.005,0.007,2.5603112441905944,0.24160646701218663,0.983430160799082,0.444690003991127,0.06852655176780174
2025-08-01T05:59:58,0.4353199648633472,3.074880982515518,0.35,12.94,0.421,0.127,0.097,0.012,0.009,0.01,0.005,0.005,2.573205750818431,0.22454135943715098,1.0481803909711744,0.444690003991127,0.07302440670515213
2025-08-01T06:59:58,0.5365118464812106,3.1551074009511613,0.44,12.94,0.485,0.136,0.085,0.01,0.009,0.01,0.005,0.003,2.568547201327175,0.24268051975620133,1.221224258697063,0.47763000428676605,0.07691672229067104
2025-08-01T07:59:58,0.3949052045363012,3.4414900576261016,0.31,12.94,0.355,0.117,0.099,0.015,0.008,0.011,0.005,0.003,2.6033838438090653,0.24319342015142967,1.1103919526194752,0.47763000428676605,0.07066515261682364
2025-08-01T08:59:58,0.41958217773393475,3.5513218763863565,0.25,12.94,0.34,0.265,0.084,0.011,0.008,0.011,0.005,0.005,2.681450159449038,0.2664365648912887,1.4534582505271914,0.5270400047302246,0.07502461735808665
2025-08-01T09:59:58,0.4301918413096858,4.02410380205432,0.32,12.94,0.36,0.122,0.042,0.009,0.006,0.009,0.01,0.002,2.796179566179969,0.293816867871404,1.255316855058082,0.5764500051736832,0.07301423679016664
2025-08-01T10:59:58,0.44710360813688305,3.380780067086475,0.34,12.94,0.428,0.164,0.109,0.012,0.008,0.009,0.015,0.002,2.628027331274299,0.25122647686415195,1.0900720782006779,0.46116000413894653,0.07431021003405779
2025-08-01T11:59:58,0.5819000524626092,2.979752805759324,0.37,24.7,0.416,0.121,0.406,0.019,0.011,0.014,0.016,0.002,2.5746092167235903,0.2925337233286377,1.3873032713797058,0.5764500051736832,0.09817382259468733
2025-08-01T12:59:58,0.6479413983387116,3.7596641257993633,0.37,24.7,0.396,0.209,0.394,0.059,0.01,0.062,0.014,0.004,2.881144452093678,0.4699436467959054,1.8169774395979987,0.856440007686615,0.12499617813492529
2025-08-01T13:59:58,0.574480595459092,3.534171272229056,0.37,24.7,0.395,0.196,0.392,0.033,0.016,0.03,0.012,0.004,2.704295730244603,0.3820643296009318,1.5147138925629988,0.7246800065040588,0.10810577648093381
2025-08-01T14:59:58,0.7434706063191976,3.6337958319702692,0.5,14.7,0.658,0.227,0.267,0.027,0.015,0.037,0.012,0.004,2.8037311946107257,0.4076950524872195,2.284464186603496,0.7740900069475174,0.112195365766096
2025-08-01T15:59:58,0.6838092938202126,3.8084319825429813,0.5,14.7,0.667,0.222,0.282,0.02,0.012,0.041,0.013,0.003,2.8603904847525397,0.4021317809529137,1.8039412421923784,0.7740900069475174,0.10558985503645536
2025-08-01T16:59:58,0.5426902695415223,3.559269226657203,0.32,14.7,0.449,0.328,0.075,0.036,0.017,0.031,0.017,0.003,2.7748998658926327,0.3522928742556057,1.7797848066667863,0.6752700060606003,0.09897899029865531
2025-08-01T17:59:58,0.6745207060082432,3.789673887008936,0.41,14.7,0.608,0.168,0.158,0.036,0.012,0.032,0.014,0.003,2.8697043036174446,0.36413068686185096,1.847597759908273,0.6588000059127808,0.0960849660732278
2025-08-01T18:59:58,0.6665188952607245,3.311658982983961,0.4,12.94,0.567,0.191,0.35,0.028,0.012,0.022,0.024,0.002,2.6622726039362004,0.33632147762788617,1.7360334518497926,0.6423300057649612,0.10155679656509942
2025-08-01T19:59:58,0.9060383389895891,3.620577155261718,0.63,14.7,0.791,0.131,0.394,0.032,0.015,0.028,0.028,0.002,2.728161042130762,0.42824859759356415,2.2811086497870474,0.823500007390976,0.11828185928069461
2025-08-01T20:59:58,0.7009781997598044,3.443654416223829,0.46,24.7,0.435,0.149,0.466,0.046,0.017,0.028,0.021,0.002,2.692486169175805,0.3954640758149455,2.0336832410700505,0.7740900069475174,0.1148384907474529
2025-08-01T21:59:58,0.5779328328746369,3.618972504640728,0.42,24.7,0.358,0.127,0.433,0.027,0.017,0.024,0.016,0.002,2.6234236188673545,0.3702551107449431,1.5472222704029308,0.7082100063562393,0.10230945669527822
2025-08-01T22:59:58,1.024234907311197,3.2667061868964535,0.71,14.7,0.997,0.2,0.336,0.029,0.016,0.02,0.012,0.004,2.730603181449534,0.4118786755716428,2.594569985057818,0.823500007390976,0.12608378348312668
2025-08-01T23:59:58,0.6413410974143442,3.436788406413878,0.45,24.7,0.421,0.255,0.418,0.033,0.017,0.025,0.011,0.004,2.694496606257444,0.37571115571578656,1.644401745416473,0.7082100063562393,0.10932042106945505
2025-08-02T00:59:58,0.6396541261595093,3.297140013018193,0.48,24.7,0.39,0.114,0.496,0.037,0.021,0.019,0.014,0.004,2.6591476574753723,0.3667488021197237,1.581372145934713,0.7246800065040588,0.11123240161827488
2025-08-02T01:59:58,0.12018563754285125,3.021729776095921,0.05,23.52,0.063,0.082,0.035,0.02,0.016,0.068,0.006,0.002,2.4366513874948614,0.190471906006375,0.425334904767797,0.37881000339984894,0.06303406330809136
2025-08-02T02:59:58,0.08682620853425375,3.3533688062809235,0.04,15.88,0.058,0.052,0.022,0.014,0.006,0.015,0.015,0.002,2.3845461925092675,0.20708844912425978,0.31004652315621645,0.411750003695488,0.06175534547121068
2025-08-02T03:59:58,0.10563945731713849,3.913342255785638,0.04,15.88,0.073,0.063,0.023,0.019,0.007,0.013,0.011,0.002,2.387781422603907,0.24506809790263004,0.36156162544471765,0.4282200038433075,0.06262373231994002
2025-08-02T05:00:00,0.10073934991649434,2.881198055070089,0.07,15.88,0.091,0.055,0.021,0.012,0.006,0.009,0.009,0.002,2.2664598346142446,0.17343539218159598,0.2723947973592856,0.3458700031042099,0.06019558144446163
2025-08-02T06:00:00,0.08614555076661104,3.3416783859952472,0.04,15.88,0.055,0.062,0.019,0.015,0.007,0.009,0.005,0.007,2.2804036373622814,0.20136433774476042,0.26340980883437015,0.39528000354766846,0.06025844335848268
2025-08-02T06:59:58,0.10631686315247355,3.1748241932468386,0.03,15.88,0.066,0.043,0.046,0.063,0.008,0.018,0.008,0.005,2.441308036943212,0.20446854675699594,0.43315379110249513,0.39528000354766846,0.06440310842783689
2025-08-02T07:59:58,0.07029501303556014,3.2654699110472283,0.03,24.7,0.03,0.039,0.035,0.015,0.007,0.013,0.009,0.002,2.3290706029595993,0.1968411638760396,0.19797177879067357,0.37881000339984894,0.060279582797598985
2025-08-02T08:59:58,0.08247268830365802,3.2297105746862154,0.03,24.7,0.06,0.039,0.03,0.01,0.012,0.015,0.016,0.002,2.365718707273842,0.20107482602341203,0.2834172665031454,0.39528000354766846,0.06225784675549374
2025-08-02T09:59:58,0.43600638292930266,3.2467936352121907,0.32,11.76,0.459,0.157,0.092,0.022,0.011,0.016,0.005,0.002,2.333140731150385,0.21241582221894836,1.099644328857229,0.411750003695488,0.06542325940129119
2025-08-02T10:59:58,0.17194352278419656,3.3579049619936807,0.1,14.7,0.155,0.084,0.022,0.018,0.007,0.011,0.013,0.002,2.5428209281202943,0.22629808796854275,0.46768616860886847,0.444690003991127,0.06739264229627968
2025-08-02T11:59:58,0.10269903080447573,3.187130044230943,0.08,15.88,0.098,0.031,0.016,0.014,0.007,0.011,0.012,0.002,2.378367039812131,0.19349212087723167,0.259396954196445,0.37881000339984894,0.060710456803441
2025-08-02T12:59:58,0.049995747621359284,3.04873087306129,0.01,9.41,0.024,0.015,0.017,0.011,0.007,0.011,0.01,0.002,2.284959750359914,0.1822208219479459,0.17130912050110608,0.3623400032520294,0.05976940226441648
